,lalvoterid,zip,age,gender_F,gender_M,religion_Buddhist,religion_Catholic,religion_Christian,religion_Eastern Orthodox,religion_Greek Orthodox,religion_Hindu,religion_Islamic,religion_Jewish,religion_Lutheran,religion_Protestant,religion_Shinto,ethnicity_East and South Asian,ethnicity_European,ethnicity_Hispanic and Portuguese,ethnicity_Likely African-American,ethnicity_Other
9091,LALDC440800121,20002.0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9092,LALDC440800752,20020.0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9093,LALDC455565007,20009.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9094,LALDC455565194,20011.0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9095,LALDC455565649,20032.0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9096,LALDC455570141,20018.0,57,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9097,LALDC455571249,20011.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9098,LALDC455572598,20011.0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9099,LALDC455574933,20002.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9100,LALDC455575455,20001.0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9101,LALDC455576606,20009.0,72,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9102,LALDC455580293,20020.0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9103,LALDC455582448,20012.0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9104,LALDC455583182,20008.0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9105,LALDC455583753,20002.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9106,LALDC471468724,20003.0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9107,LALDC471474177,20003.0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9108,LALDC471474509,20011.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9109,LALDC471478403,20018.0,42,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9110,LALDC475459447,20002.0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9111,LALDC475459812,20007.0,38,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9112,LALDC486512766,20001.0,37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9113,LALDC486517064,20002.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9114,LALDC486517641,20007.0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9115,LALDC486520637,20018.0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9116,LALDC486523188,20015.0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9117,LALDC486523760,20032.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9118,LALDC486527712,20011.0,73,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9119,LALDC486531584,20017.0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9120,LALDC486532060,20002.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9121,LALDC505983523,20011.0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9122,LALDC505984711,20003.0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9123,LALDC505994881,20009.0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9124,LALDC505998018,20019.0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9125,LALDC506002479,20036.0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9126,LALDC506002922,20002.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9127,LALDC506007322,20003.0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9128,LALDC506018925,20018.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9129,LALDC506019299,20017.0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9130,LALDC506021760,20037.0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9131,LALDC506024079,20016.0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9132,LALDC506024232,20032.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9133,LALDC506024549,20009.0,70,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9134,LALDC519087981,20019.0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9135,LALDC537040196,20002.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9136,LALDC537042852,20008.0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9137,LALDC537043451,20016.0,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9138,LALDC537045972,20003.0,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9139,LALDC537047423,20024.0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9140,LALDC537051449,20002.0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9141,LALDC537051780,20008.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9142,LALDC548083018,20019.0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9143,LALDC548083083,20010.0,71,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9144,LALDC548084403,20019.0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9145,LALDC548084535,20003.0,69,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9146,LALDC548085317,20002.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9147,LALDC548094443,20011.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9148,LALDC548096315,20009.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9149,LALDC548097401,20002.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9150,LALDC548097853,20009.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9151,LALDC548098691,20002.0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9152,LALDC551182995,20018.0,81,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9153,LALDC551183755,20019.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9154,LALDC551186179,20003.0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9155,LALDC551186885,20001.0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9156,LALDC551187018,20020.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9157,LALDC551191755,20001.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9158,LALDC551194292,20003.0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9159,LALDC551196916,20009.0,31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9160,LALDC551197272,20002.0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9161,LALDC551199515,20011.0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9162,LALDC551201804,20002.0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9163,LALDC551205200,20005.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9164,LALDC551207092,20001.0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9165,LALDC551207651,20009.0,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9166,LALDC551208504,20008.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9167,LALDC551208560,20019.0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9168,LALDC563346432,20001.0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9169,LALDC563349332,20009.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9170,LALDC563349646,20011.0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9171,LALDC563349880,20002.0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9172,LALDC563350320,20020.0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9173,LALDC563351709,20016.0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9174,LALDC563354723,20020.0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9175,LALDC563357655,20003.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9176,LALDC563358585,20019.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9177,LALDC563358622,20009.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9178,LALDC582457229,20011.0,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9179,LALDC582463271,20002.0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9180,LALDC582473231,20010.0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9181,LALDC582473532,20008.0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9182,LALDC582476593,20020.0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9183,LALDC582482679,20011.0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9184,LALDC593245746,20003.0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9185,LALDC593247879,20009.0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9186,LALDC593249381,20009.0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9187,LALDC593251946,20020.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9188,LALDC593255090,20009.0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9189,LALDC596420435,20011.0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9190,LALDC596420860,20008.0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9191,LALDC596423123,20019.0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9192,LALDC596423150,20032.0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9193,LALDC596423811,20017.0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9194,LALDC611047668,20019.0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9195,LALDC611052960,20008.0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9196,LALDC611055667,20009.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9197,LALDC611061029,20009.0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9198,LALDC611064238,20011.0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9199,LALDC611064271,20001.0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9200,LALDC611065305,20017.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9201,LALDC611067463,20024.0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9202,LALDC611067820,20002.0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9203,LALDC611068968,20020.0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9204,LALDC611070925,20019.0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9205,LALDC611073414,20010.0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9206,LALDC611077178,20011.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9207,LALDC630230196,20003.0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9208,LALDC630230964,20003.0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9209,LALDC630232375,20032.0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9210,LALDC630238268,20002.0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9211,LALDC630239066,20019.0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9212,LALDC630240670,20002.0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9213,LALDC630241103,20001.0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9214,LALDC641951274,20003.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9215,LALDC641951937,20024.0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9216,LALDC641952020,20032.0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9217,LALDC641954502,20010.0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9218,LALDC641955425,20001.0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9219,LALDC641955869,20018.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9220,LALDC641958705,20032.0,53,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9221,LALDC641961976,20002.0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9222,LALDC641963518,20001.0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9223,LALDC641965635,20003.0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9224,LALDC641966365,20019.0,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9225,LALDC174604665,20015.0,86,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9226,LALDC174607394,20018.0,75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9227,LALDC174611222,20003.0,77,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9228,LALDC174614613,20017.0,79,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9229,LALDC174623416,20011.0,62,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9230,LALDC174631616,20010.0,67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9231,LALDC174636517,20011.0,82,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9232,LALDC174637781,20024.0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9233,LALDC174638977,20011.0,76,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9234,LALDC174643819,20032.0,87,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9235,LALDC174644644,20001.0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9236,LALDC174648241,20016.0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9237,LALDC174648831,20002.0,77,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9238,LALDC174651638,20002.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9239,LALDC174653452,20011.0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9240,LALDC174656249,20010.0,63,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9241,LALDC174657879,20007.0,68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9242,LALDC174662354,20016.0,63,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9243,LALDC174670716,20018.0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9244,LALDC174681018,20020.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9245,LALDC174681052,20011.0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9246,LALDC174683100,20017.0,70,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9247,LALDC174683265,20003.0,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9248,LALDC174685410,20001.0,60,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9249,LALDC174686592,20010.0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9250,LALDC174688372,20017.0,56,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9251,LALDC174690420,20002.0,81,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9252,LALDC174692315,20019.0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9253,LALDC174694118,20002.0,52,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9254,LALDC174695190,20020.0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9255,LALDC174696599,20011.0,82,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9256,LALDC174699707,20019.0,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9257,LALDC174700707,20008.0,66,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9258,LALDC174703470,20018.0,67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9259,LALDC174705836,20002.0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9260,LALDC174706428,20003.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9261,LALDC174708860,20002.0,57,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9262,LALDC174711529,20016.0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9263,LALDC174713187,20019.0,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9264,LALDC174716249,20009.0,54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9265,LALDC174717037,20003.0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9266,LALDC174722544,20019.0,47,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9267,LALDC174726977,20019.0,72,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9268,LALDC174728715,20019.0,57,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9269,LALDC174735345,20020.0,67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9270,LALDC174737142,20003.0,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9271,LALDC174740852,20017.0,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9272,LALDC174742615,20020.0,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9273,LALDC174748229,20015.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9274,LALDC174750626,20002.0,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9275,LALDC174751001,20016.0,74,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9276,LALDC174751842,20016.0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9277,LALDC174752741,20020.0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9278,LALDC174755835,20011.0,83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9279,LALDC174757704,20012.0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9280,LALDC174758374,20018.0,44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9281,LALDC174759316,20024.0,86,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9282,LALDC174761299,20003.0,66,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9283,LALDC174765704,20008.0,61,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9284,LALDC174770667,20003.0,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9285,LALDC174772859,20020.0,59,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9286,LALDC174776263,20016.0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9287,LALDC174779472,20032.0,49,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9288,LALDC174780451,20019.0,42,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9289,LALDC174786918,20032.0,57,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9290,LALDC174792040,20011.0,51,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9291,LALDC174794434,20020.0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9292,LALDC174795937,20002.0,77,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9293,LALDC174796963,20011.0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9294,LALDC174797182,20032.0,71,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9295,LALDC174798321,20006.0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9296,LALDC174799620,20020.0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9297,LALDC174804626,20019.0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9298,LALDC174807337,20019.0,38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9299,LALDC174807583,20011.0,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9300,LALDC174811244,20019.0,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9301,LALDC174815258,20032.0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9302,LALDC174816084,20020.0,38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9303,LALDC174819312,20015.0,50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9304,LALDC174821045,20008.0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9305,LALDC174821374,20012.0,38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9306,LALDC174821419,20011.0,69,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9307,LALDC174822776,20019.0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9308,LALDC174825581,20020.0,37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9309,LALDC174828593,20016.0,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9310,LALDC174830636,20010.0,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9311,LALDC174831333,20019.0,51,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9312,LALDC174835430,20024.0,39,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9313,LALDC174835774,20020.0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9314,LALDC174842308,20019.0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9315,LALDC174845959,20011.0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9316,LALDC174848594,20016.0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9317,LALDC174851236,20016.0,47,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9318,LALDC174854527,20036.0,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9319,LALDC174857496,20032.0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9320,LALDC174860367,20011.0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9321,LALDC174867692,20010.0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9322,LALDC174873748,20011.0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9323,LALDC174880853,20032.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9324,LALDC174881966,20019.0,35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9325,LALDC174884473,20001.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9326,LALDC174885215,20017.0,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9327,LALDC174887407,20012.0,47,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9328,LALDC174900332,20002.0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9329,LALDC174900452,20003.0,43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9330,LALDC174900682,20019.0,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9331,LALDC174902132,20007.0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9332,LALDC174904318,20037.0,65,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9333,LALDC174905136,20008.0,47,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9334,LALDC174905918,20009.0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9335,LALDC174908330,20008.0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9336,LALDC174908346,20037.0,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9337,LALDC174917555,20001.0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9338,LALDC174919233,20036.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9339,LALDC174921024,20002.0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9340,LALDC174933603,20011.0,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9341,LALDC174934471,20019.0,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9342,LALDC174943557,20011.0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9343,LALDC174945516,20020.0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9344,LALDC174957008,20020.0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9345,LALDC174958779,20002.0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
